time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.orientation.x,.orientation.y,.orientation.z,.orientation.w,.orientation_covariance,.angular_velocity.x,.angular_velocity.y,.angular_velocity.z,.angular_velocity_covariance,.linear_acceleration.x,.linear_acceleration.y,.linear_acceleration.z,.linear_acceleration_covariance
2024/07/05/10:39:21.029841,7651,1720190361,20511772,imu_link,0.016511371359229088,0.003414120525121689,0.827738344669342,-0.5608608722686768,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.07449576258659363,0.3299098014831543,-0.4906077980995178,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-1.173158884048462,-1.6759412288665771,6.325480937957764,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:39:21.134772,7652,1720190361,123511772,imu_link,0.016093682497739792,0.005128937773406506,0.8404073119163513,-0.5416920185089111,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.15963377058506012,-0.5544613003730774,-0.39589178562164307,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-0.31124621629714966,1.1540051698684692,8.78193187713623,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:39:21.236295,7653,1720190361,226511772,imu_link,0.019777148962020874,0.009086204692721367,0.8472326993942261,-0.5307759046554565,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.14792729914188385,-0.3469374179840088,-0.2256157249212265,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-3.485957622528076,1.1204863786697388,10.888829231262207,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:39:21.337088,7654,1720190361,329511772,imu_link,0.013624086044728756,0.004565191455185413,0.853205144405365,-0.5213775038719177,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.01489915233105421,-0.20326699316501617,-0.03937632963061333,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",1.6903064250946045,-2.4420857429504395,11.999738693237305,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:39:21.440748,7655,1720190361,432511772,imu_link,0.026536928489804268,0.004748085513710976,0.8582392930984497,-0.5125412344932556,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.13409237563610077,-0.20007432997226715,-0.21816615760326385,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",2.63362193107605,0.06224924325942993,7.862558364868164,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:39:21.545687,7656,1720190361,535511772,imu_link,0.022527070716023445,-0.009861393831670284,0.8662036061286926,-0.4990857243537903,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.09684448689222336,0.21071657538414001,-0.1915605217218399,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-5.003881454467773,-1.2066776752471924,10.290278434753418,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:39:21.624572,7657,1720190361,618511772,imu_link,0.010545591823756695,-0.014191332273185253,0.8687111139297485,-0.49500343203544617,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.058532387018203735,-0.05427548289299011,-0.015963377431035042,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-1.900996208190918,0.7709329724311829,10.457873344421387,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:39:21.727001,7658,1720190361,721511772,imu_link,0.009159124456346035,-0.013404127210378647,0.8682085871696472,-0.49593377113342285,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.010642251931130886,-0.08833068609237671,0.1372850388288498,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-0.44532153010368347,-0.24899697303771973,8.87291145324707,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:39:21.830419,7659,1720190361,824511772,imu_link,0.009726106189191341,-0.011830919422209263,0.8635781407356262,-0.5039823055267334,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.010642251931130886,-0.1223858892917633,0.16282644867897034,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",0.8858546018600464,-0.33039984107017517,9.883264541625977,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:39:21.933495,7660,1720190361,927511772,imu_link,0.00949323084205389,-0.011057896539568901,0.8588476181030273,-0.5120238065719604,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.025541404262185097,-0.01915605366230011,0.20220278203487396,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",0.9097966551780701,-0.3974374830722809,9.859322547912598,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:39:22.036374,7661,1720190362,30511772,imu_link,0.009135711938142776,-0.010104596614837646,0.8516727685928345,-0.5238968729972839,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.028734078630805016,-0.05427548289299011,0.30117571353912354,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",0.689530074596405,-1.0773907899856567,9.931148529052734,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:39:22.138925,7662,1720190362,133511772,imu_link,0.00913481879979372,-0.00915304385125637,0.839352548122406,-0.543433666229248,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.028734078630805016,-0.03299098089337349,0.6204432845115662,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",0.14844051003456116,0.7852981686592102,9.763554573059082,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:39:22.221699,7663,1720190362,216511772,imu_link,0.009686022996902466,-0.004674316383898258,0.8239663243293762,-0.5665366649627686,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.015963377431035042,-0.09365181624889374,0.6108652353286743,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",1.6519991159439087,0.07182604819536209,8.245630264282227,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:39:22.324608,7664,1720190362,319511772,imu_link,0.013394476845860481,-0.002498466521501541,0.7983875870704651,-0.6019896864891052,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.06598196178674698,0.15005575120449066,0.9322612285614014,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",1.900996208190918,-0.7852981686592102,9.337387084960938,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:39:22.428045,7665,1720190362,422511772,imu_link,0.01815115287899971,0.0015049353241920471,0.765494167804718,-0.643185019493103,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.005321125965565443,-0.1372850388288498,0.9993074536323547,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",2.0207061767578125,2.940079689025879,9.2033109664917,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:39:22.531218,7666,1720190362,525511772,imu_link,0.019306769594550133,0.007714805193245411,0.7423852682113647,-0.6696505546569824,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.04576168209314346,-0.13622082769870758,0.44058921933174133,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",1.7764976024627686,4.395754337310791,12.018892288208008,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:39:22.634464,7667,1720190362,635361196,imu_link,0.01909024640917778,0.007186108268797398,0.7306221723556519,-0.6824772357940674,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.2639278471469879,0.25222134590148926,0.32139599323272705,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",9.294290542602539,0.545877993106842,9.763554573059082,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:39:22.737321,7668,1720190362,738361196,imu_link,0.013665983453392982,0.008897648192942142,0.7227156162261963,-0.6909531354904175,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.01489915233105421,-0.18836785852909088,0.2447717785835266,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-19.612701416015625,1.723825216293335,9.979032516479492,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:39:22.839560,7669,1720190362,841361196,imu_link,-0.005020909011363983,-0.0016182009130716324,0.7124590277671814,-0.7016938924789429,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.10110139101743698,-0.32139599323272705,0.25541403889656067,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",1.4652514457702637,3.845088005065918,6.14831018447876,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:39:22.922928,7670,1720190362,924361196,imu_link,-0.004634609445929527,0.0013282494619488716,0.7043036818504333,-0.7098824381828308,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.0521470308303833,-0.21284502744674683,0.22029460966587067,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-1.6376339197158813,-1.7046716213226318,10.8505220413208,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:39:23.027879,7671,1720190363,27361196,imu_link,0.0015630507841706276,0.0020037414506077766,0.697195291519165,-0.716876745223999,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.07555998861789703,0.05746815726161003,0.24051488935947418,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-3.907337188720703,-0.9385270476341248,8.59997272491455,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:39:23.129567,7672,1720190363,130361196,imu_link,0.004509585909545422,0.004665981978178024,0.6903598308563232,-0.7234370708465576,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.12877124547958374,0.08833068609237671,0.06811041384935379,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-0.2777273952960968,-3.045424461364746,11.501745223999023,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:39:23.233259,7673,1720190363,233361196,imu_link,0.0021458426490426064,-0.0022570164874196053,0.6837534308433533,-0.7297064661979675,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.01383492723107338,0.04044055566191673,0.16708335280418396,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-1.9728221893310547,-3.246537446975708,8.513781547546387,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:39:23.335501,7674,1720190363,336361196,imu_link,0.0018529435619711876,-0.004516881890594959,0.6806725263595581,-0.732571542263031,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.16814757883548737,0.051082808524370193,0.001064225216396153,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",0.2346317619085312,0.44532153010368347,7.283161640167236,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:39:23.438030,7675,1720190363,439361196,imu_link,-0.0040465956553816795,-0.013889141380786896,0.6785919666290283,-0.7343729734420776,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.21178081631660461,0.13515660166740417,0.05427548289299011,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",1.115697979927063,-1.9057846069335938,11.21444034576416,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:39:23.521247,7676,1720190363,522361196,imu_link,-0.012296020984649658,-0.01327099371701479,0.6747307777404785,-0.7378421425819397,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.25541403889656067,-0.35438698530197144,0.04469745606184006,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-2.250549554824829,-2.22660756111145,8.700529098510742,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:39:23.623685,7677,1720190363,625361196,imu_link,-0.0035906173288822174,-0.011795851401984692,0.674837052822113,-0.7378637194633484,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.026605628430843353,-0.13196392357349396,0.04044055566191673,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-0.8475474119186401,-3.44765043258667,7.939172744750977,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:39:23.728779,7678,1720190363,728361196,imu_link,-0.008428470231592655,-0.007738116197288036,0.6719473600387573,-0.7405105233192444,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.16921178996562958,0.17772559821605682,0.08939491212368011,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-2.7102363109588623,-0.8906430602073669,8.877699851989746,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:39:23.830302,7679,1720190363,831361196,imu_link,-0.010581527836620808,-0.010039599612355232,0.6711790561676025,-0.741151750087738,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.27031320333480835,0.27031320333480835,0.09897294640541077,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-5.013458251953125,-1.2210428714752197,9.99339771270752,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:39:23.933665,7680,1720190363,934361196,imu_link,-0.0053230272606015205,-0.011923044919967651,0.671046257019043,-0.7413004636764526,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.344808965921402,0.2266799658536911,0.09258759021759033,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-1.173158884048462,-0.7948749661445618,8.700529098510742,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:39:24.035651,7681,1720190364,37361196,imu_link,-0.0018326370045542717,-0.005080198869109154,0.670593798160553,-0.7418050765991211,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.05321125686168671,-0.08088111132383347,-0.0691746324300766,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-2.2697031497955322,-0.7805097699165344,9.801861763000488,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:39:24.138448,7682,1720190364,140361196,imu_link,-0.004912714473903179,-0.01146948616951704,0.670395016670227,-0.7418994903564453,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.2085881233215332,-0.14260616898536682,0.10855096578598022,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-1.192312479019165,-2.360682964324951,8.738836288452148,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:39:24.223523,7683,1720190364,223361196,imu_link,-0.009550991468131542,-0.012400872074067593,0.6709268689155579,-0.7413583397865295,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.07662421464920044,0.25009292364120483,-0.04682590812444687,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",1.2210428714752197,-4.5825018882751465,9.002198219299316,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:39:24.327906,7684,1720190364,326361196,imu_link,-0.00805757101625204,-0.011807233095169067,0.6704621911048889,-0.7418059706687927,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.05533970892429352,0.13515660166740417,0.004256900865584612,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",0.31603461503982544,-0.8427590131759644,8.633491516113281,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:39:24.434783,7685,1720190364,429361196,imu_link,-0.015055960044264793,-0.01637287624180317,0.6702157258987427,-0.7418329119682312,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.16389068961143494,0.3096895217895508,-0.031926754862070084,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-0.16759411990642548,-1.6903064250946045,10.577583312988281,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:39:24.533522,7686,1720190364,532361196,imu_link,-0.014579777605831623,-0.016702160239219666,0.6700276136398315,-0.7420050501823425,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.03937632963061333,-0.042569007724523544,-0.05001858249306679,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",0.28730419278144836,0.7948749661445618,10.204087257385254,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:39:24.639036,7687,1720190364,635361196,imu_link,-0.008411150425672531,-0.01844639703631401,0.6705343723297119,-0.7416014075279236,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.04469745606184006,-0.0862022414803505,0.06066083535552025,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-2.6240451335906982,0.21547815203666687,8.17380428314209,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:39:24.739888,7688,1720190364,738361196,imu_link,-0.007758007384836674,-0.01633577048778534,0.667617917060852,-0.744284451007843,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.19901010394096375,-0.20326699316501617,-0.002128450432792306,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",1.580173134803772,-0.8906430602073669,5.779603004455566,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:39:24.821145,7689,1720190364,821361196,imu_link,0.006048539653420448,-0.024997590109705925,0.6682860255241394,-0.7434597015380859,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.3437447249889374,0.015963377431035042,0.02447717823088169,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-2.8155810832977295,0.12928688526153564,5.147533416748047,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:39:24.922845,7690,1720190364,924361196,imu_link,0.01642409712076187,-0.019373152405023575,0.6653535962104797,-0.7460961937904358,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.02979830466210842,-0.23412954807281494,0.09897294640541077,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-2.0877439975738525,-1.3407529592514038,8.83939266204834,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:39:25.027206,7691,1720190365,27361196,imu_link,0.015779465436935425,-0.01949797011911869,0.6641343832015991,-0.7471923232078552,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.22135883569717407,-0.1415419578552246,-0.007449576165527105,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",1.235408067703247,1.4269442558288574,9.193734169006348,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:39:25.131036,7692,1720190365,131618492,imu_link,0.01649690791964531,-0.012654975987970829,0.662678062915802,-0.7486157417297363,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.18623939156532288,0.30756106972694397,0.05321125686168671,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",0.5506663918495178,-1.1779472827911377,11.195286750793457,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:39:25.237864,7693,1720190365,234618492,imu_link,0.013485627248883247,-0.018715281039476395,0.6631914973258972,-0.7480942010879517,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.001064225216396153,0.05321125686168671,-0.001064225216396153,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-0.1628057211637497,-1.091755986213684,11.640608787536621,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:39:25.343843,7694,1720190365,337618492,imu_link,0.014706313610076904,-0.011854132637381554,0.661156177520752,-0.7500104308128357,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.05533970892429352,-0.18623939156532288,0.0691746324300766,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",0.44532153010368347,-0.5650315880775452,8.580819129943848,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:39:25.437517,7695,1720190365,440618492,imu_link,0.01815488375723362,-0.007814817130565643,0.6611419916152954,-0.7500004172325134,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.12025744467973709,-0.21816615760326385,-0.01383492723107338,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",1.9823989868164062,-1.8962076902389526,8.848969459533691,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:39:25.521159,7696,1720190365,523618492,imu_link,0.013843045569956303,-0.008705091662704945,0.6610422134399414,-0.7501704692840576,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.10855096578598022,0.07023885846138,0.026605628430843353,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",0.1388636976480484,-2.341529369354248,10.070012092590332,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:39:25.629302,7697,1720190365,626618492,imu_link,0.010412443429231644,-0.0045053791254758835,0.6610903143882751,-0.750220537185669,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.05533970892429352,0.002128450432792306,-0.015963377431035042,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",0.7230489253997803,-1.8339585065841675,9.160215377807617,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:39:25.732877,7698,1720190365,729618492,imu_link,0.01297889743000269,-0.003320407122373581,0.6603918075561523,-0.7508017420768738,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.07662421464920044,-0.14473462104797363,0.002128450432792306,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-1.6041151285171509,0.6751648783683777,11.487380027770996,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:39:25.830342,7699,1720190365,832618492,imu_link,0.012243146076798439,-0.002474655397236347,0.6604586839675903,-0.7507584691047668,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.004256900865584612,0.01489915233105421,0.01489915233105421,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",3.7445313930511475,1.5466543436050415,11.568782806396484,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:39:25.933147,7700,1720190365,935618492,imu_link,0.011954877525568008,0.001239962875843048,0.6594480872154236,-0.7516540288925171,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.020220277830958366,0.10961519181728363,0.017027603462338448,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-0.10055647045373917,0.45489832758903503,9.983820915222168,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:39:26.036998,7701,1720190366,38618492,imu_link,0.011668587103486061,0.0005798162892460823,0.6591125130653381,-0.7519536018371582,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.01915605366230011,0.011706477031111717,0.001064225216396153,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",0.5506663918495178,0.12928688526153564,10.189722061157227,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
